所属地市,所属区县,所属供电所,变电站名称,变电站ID,变电站母线编号,馈线ID,馈线名称,电压等级(kV),电网类型,供电分区分类,供电区域特征,线路性质,产权性质,线路类别,主干电缆型号,主干电缆长度(km),主干裸导线型号,主干裸导线长度(km),主干绝缘架空型号,主干绝缘架空线长度(km),主干架空线长度(km),主干总长度(km),电缆总长度(km),架空绝缘线总长度(km),架空裸导线总长度(km),线路总长度(km),供电半径(km),接线模式,安全电流(A),主干线自动化分段数,无功补偿容量(kVar),供电负荷性质,装接公变台数,装接公变容量(kVA),装接专变台数,装接专变容量(kVA),装接配变总数,装接容量(kVA),线路总用户数(个),低压用户数(个),开关柜(面),三遥开关柜(面),二遥开关柜(面),柱上开关(台),三遥柱上开关(台),二遥柱上开关(台),户外开关站(座),户内开关站(座),三遥终端(套),二遥终端(套),带通信功能的故障指示器(套),投运日期,联络线路1变电站名称,联络线路1GISID,联络线路1名称,联络线路1高峰负荷时刻电流(A),联络线路2变电站名称,联络线路2GISID,联络线路2名称,联络线路2高峰负荷时刻电流(A),联络线路3变电站名称,联络线路3GISID,联络线路3名称,联络线路3高峰负荷时刻电流(A),联络线路4变电站名称,联络线路4GISID,联络线路4名称,联络线路4高峰负荷时刻电流(A),年最大电流(A),最大电流出现时间,高峰负荷时刻电流(A),年最高负载率(%),上一年度最高负载率(%),上一年度高峰负荷时刻电流(A),平均电流(A),平均负载率(%),线路供电负荷性质,年售电量(kWh),年供电量(kWh),线损率(%),上一年度线路故障次数,是否故障高发,是否重载,是否过载,过载累计持续时间(h),过载次数,重载累计持续时间(h),重载次数,重过载原因分析,线路最大用户容量(kVA),是否预计下一年过载,是否轻载,供电半径是否过长,是否站间联络线路,是否站内联络线路,是否同母线联络线路,是否同杆架设线路联络,是否首端联络,是否主干线挂灯笼,是否联络点不合理,是否单辐射,是否非典型接线,是否不可转供,是否装接容量偏高(>12MVA),是否装接容量偏低(<2MVA),是否存在大分支,是否主干线不满足自动化配置要求,是否重要分支线不满足自动化配置要求,末端电压(kV),是否存在馈线电压异常,馈线电压异常原因分析,是否存在抗风能力不足,是否存在防雷能力不足,是否存在用户故障出门,用户故障出门次数,是否存在安全隐患,是否残旧,是否报装受限,馈线供电区域报装负荷(kVA),是否实现馈线自动化,实现配电自动化情况,是否实现配电自动化有效覆盖,是否实现自愈最低布点要求,是否未实现光纤覆盖,设备状态,是否备用线路,是否单一用户线路,是否属于贫困地区,是否属于中心村,是否属于国有林场供电线路,是否属于革命老区示范区,备注(规划),备注(生技),备注(营销),备注(调度),主键
汕头供电局,汕头潮阳供电局,谷饶供电所,220kV谷饶变电站,418007751415601.0,I,418008239229501.0,10kV官田线515,10kV,农网,B,乡村,公用,电网资产,电缆线路,YJV22,0.25,/,0.0,0,0.0,0.0,0.25,0.64,8.34,0.03,9.01,3.37,架空线路单联络,508.0,2.0,0.0,工民混合,25.0,10805.0,7.0,1690.0,32.0,12495.0,4354.0,4322.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,4.0,0.0,11.0,2016年06月17日,110kV上堡变电站,418007752164001.0,10kV横六线557,158.91,,,,,,,,,,,,,379.34,2022年07月28日,343.65,74.67,,,180.1,35.45,工民混合,28127558.0,28692314.0,1.9683,0.0,否,否,否,,,,,,,否,否,否,是,否,否,否,否,否,否,否,否,否,是,否,否,否,是,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点合理）,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26C26256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,铜盂供电所,110kV铜盂变电站,418007751420101.0,I,418007752307201.0,10kV灵山线523,10kV,农网,C,乡村,公用,电网资产,电缆线路,YJV22,0.01,/,0.0,0,0.0,0.0,0.01,0.01,2.13,3.19,5.33,3.36,架空线路单联络,452.0,2.0,0.0,工民混合,4.0,1815.0,15.0,5535.0,19.0,7350.0,188.0,170.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,2002年01月01日,110kV铜盂变电站,420220641201300.0,10kV铜深线531,282.66,,,,,,,,,,,,,455.97,2022年08月01日,166.64,100.88,,,117.04,25.89,工民混合,18514357.1,18645914.0,0.7056,0.0,否,否,否,,,,,,,否,否,否,否,是,否,否,否,否,否,否,否,否,否,否,否,否,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点合理）,否,否,否,运行,否,否,否,否,否,否,,,,,E963C1CF26C36256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,文光供电所,110kV棉城变电站,418007751418001.0,ⅡB,420220500766100.0,10kV石珠线532,10kV,农网,B,城镇,公用,电网资产,电缆线路,YJV22,3.59,/,0.0,0,0.0,0.0,3.59,5.03,1.16,0.0,6.19,3.59,“3-1”单环网,508.0,0.0,0.0,工民混合,16.0,7630.0,8.0,2485.0,24.0,10115.0,3987.0,3963.0,46.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,0.0,3.0,2017年04月21日,110kV棉城变电站,420220500661500.0,10kV医院线512,75.59,110kV口美变电站,420220627720400.0,10kV美竹线515,163.13,,,,,,,,,417.77,2022年07月14日,256.06,82.24,,,116.85,23.0,工民混合,18323913.2,18615236.0,1.565,0.0,否,否,否,,,,,,,否,否,否,是,是,否,否,否,否,否,否,否,否,否,否,否,是,是,10.0,否,,否,否,否,,否,否,否,,否,无,否,否,否,运行,否,否,否,否,否,否,,,,,E963C1CF26C46256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,金灶供电所,110kV金灶变电站,418007751417101.0,ⅡB,418008223061601.0,10kV金兴线529,10kV,农网,C,乡村,公用,电网资产,架空线路,YJV22;YJV22-8.7/15-3*300;YJV22-8.7/15-3*70,0.65,/,0.0,JKLGYJ-185,6.12,6.12,6.77,1.72,14.41,0.28,16.41,9.09,架空线路单联络,463.0,4.0,0.0,工民混合,17.0,5705.0,9.0,3460.0,26.0,9165.0,2577.0,2553.0,5.0,5.0,0.0,11.0,3.0,0.0,0.0,0.0,8.0,0.0,11.0,2013年01月25日,110kV金灶变电站,418007751978101.0,10kV玉美线515,259.1,,,,,,,,,,,,,324.0,2022年03月10日,156.45,69.98,,,124.25,26.84,工民混合,20291492.7,19794173.0,-2.5125,0.0,否,否,否,,,,,,,否,否,是,否,是,否,否,否,否,否,否,否,否,否,否,是,是,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点不合理）,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26C56256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,海门供电所,110kV海门变电站,418007751416101.0,Ⅱ,418007751842201.0,10kV海军线548,10kV,农网,C,乡村,公用,电网资产,架空线路,YJV22-8.7/15-3*300,0.21,/,0.0,JKLGYJ-240,1.99,1.99,2.2,2.9,4.49,0.86,8.25,4.12,架空线路单联络,508.0,4.0,0.0,工民混合,26.0,12965.0,13.0,4195.0,39.0,17160.0,7206.0,7167.0,5.0,5.0,0.0,9.0,5.0,0.0,0.0,0.0,10.0,0.0,16.0,2002年01月01日,110kV海门变电站,420220645292800.0,10kV海峰线535,288.87,,,,,,,,,,,,,399.61,2022年03月26日,399.61,78.66,,,205.11,40.38,工民混合,32052998.5,32676444.0,1.9079,0.0,否,否,否,,,,,,,是,否,否,否,是,否,否,否,否,否,否,否,否,是,否,否,是,是,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点合理）,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26C76256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,棉北供电所,110kV棉城变电站,418007751418001.0,ⅡB,418007929367201.0,10kV棉田线517,10kV,农网,B,城镇,公用,电网资产,混合线路,YJV22;YJV22-8.7/15-3*300,3.19,/,0.0,JKLGYJ-240,2.03,2.03,5.22,6.05,11.35,0.21,17.61,6.4,架空线路两联络,508.0,3.0,0.0,工民混合,21.0,8505.0,28.0,10105.0,49.0,18610.0,4364.0,4317.0,42.0,42.0,0.0,6.0,5.0,0.0,2.0,0.0,47.0,0.0,16.0,2011年03月01日,110kV棉城变电站,418007929374801.0,10kV棉北线520,206.84,110kV棉城变电站,420220503869100.0,10kV红旗岭线529,76.17,,,,,,,,,328.71,2022年07月28日,245.51,64.71,,,146.35,28.81,工民混合,22963826.1,23314178.0,1.5027,0.0,否,否,否,,,,,,,否,否,是,否,是,是,否,否,否,否,否,否,否,是,否,否,是,是,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点不合理）,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26C86256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,贵屿供电所,110kV仙马变电站,418007751420601.0,Ⅲ,418007752414901.0,10kV龙潭线566,10kV,农网,C,乡村,公用,电网资产,电缆线路,YJV22-8.7/15-3*300,0.15,/,0.0,0,0.0,0.0,0.15,0.27,5.16,0.02,5.45,3.95,架空线路单联络,508.0,2.0,0.0,工民混合,12.0,5445.0,13.0,5195.0,25.0,10640.0,755.0,731.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2001年12月30日,110kV仙马变电站,418007752417701.0,10kV龙学线564,172.27,,,,,,,,,,,,,340.0,2022年03月31日,270.7,66.93,,,194.54,38.3,工民混合,30528407.4,30992584.0,1.4977,0.0,否,否,否,,,,,,,否,否,否,否,是,是,否,否,否,否,否,否,否,否,否,是,是,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点合理）,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26C96256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,贵屿供电所,110kV仙马变电站,418007751420601.0,Ⅲ,418007752375401.0,10kV渡头线530,10kV,农网,C,乡村,公用,电网资产,电缆线路,YJV22;YJV22-8.7/15-3*300,0.21,/,0.0,0,0.0,0.0,0.21,0.21,9.1,0.02,9.33,6.17,架空线路单联络,463.0,2.0,0.0,工民混合,11.0,4760.0,12.0,4170.0,23.0,8930.0,2411.0,2389.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2002年01月01日,110kV仙马变电站,418007752407201.0,10kV下巷线532,144.38,,,,,,,,,,,,,280.0,2022年04月19日,246.33,60.48,,,169.7,36.65,工民混合,26531042.2,27034892.0,1.8637,0.0,否,否,否,,,,,,,否,否,是,否,是,是,是,否,否,否,否,否,否,否,否,否,否,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点合理）,是,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26CA6256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,谷饶供电所,110kV东洋变电站,418008239569601.0,ⅡA,418008395025501.0,10kV乐和线532,10kV,农网,B,乡村,公用,电网资产,电缆线路,YJV22,2.34,/,0.0,0,0.0,0.0,2.34,3.3,3.83,0.0,7.13,5.88,架空线路两联络,508.0,0.0,0.0,工业,8.0,4000.0,13.0,4335.0,21.0,8335.0,171.0,150.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,2014年12月12日,110kV上堡变电站,418007752174101.0,10kV新兴线538,302.34,110kV上堡变电站,418008214256801.0,10kV华雅线532,491.02,,,,,,,,,474.6,2022年08月23日,241.11,93.43,,,149.51,29.43,工业,23316548.65,23819021.0,2.1095,0.0,否,否,否,,,,,,,否,否,是,是,否,否,否,否,否,否,否,否,是,否,否,否,是,是,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点合理）,否,否,否,运行,否,否,否,否,否,否,,,,,E963C1CF26CB6256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,海门供电所,110kV海门变电站,418007751416101.0,Ⅱ,420220645292800.0,10kV海峰线535,10kV,农网,C,乡村,公用,电网资产,电缆线路,YJV22,3.15,/,0.0,JKLGYJ-120,0.9,0.9,4.05,4.23,1.49,0.02,5.74,4.19,架空线路两联络,508.0,5.0,0.0,工民混合,17.0,9195.0,3.0,1080.0,20.0,10275.0,5408.0,5388.0,18.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,24.0,2019年01月17日,110kV海门变电站,418007751842201.0,10kV海军线548,399.61,110kV海门变电站,418007751854901.0,10kV海新线545,325.78,,,,,,,,,288.87,2022年03月26日,288.87,56.86,,,145.23,28.59,工民混合,22599020.4,23137079.0,2.3255,0.0,否,否,否,,,,,,,否,否,否,否,是,否,否,是,否,否,否,否,否,否,否,是,是,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点不合理）,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26CC6256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,金灶供电所,110kV金灶变电站,418007751417101.0,ⅡB,418008326899001.0,10kV盛兴线531,10kV,农网,C,乡村,公用,电网资产,架空线路,YJV22-3*300,0.73,/,0.0,JKLGYJ-240,4.54,4.54,5.27,1.35,4.54,0.0,5.89,5.52,架空线路单联络,508.0,3.0,0.0,工民混合,0.0,0.0,1.0,315.0,1.0,315.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2014年04月03日,110kV金灶变电站,418007751953901.0,10kV柳岗线514,276.68,,,,,,,,,,,,,18.0,2022年03月16日,3.52,3.54,,,3.36,0.66,工民混合,533400.0,534600.0,0.2245,0.0,否,否,否,,,,,,,否,是,是,否,是,否,否,否,否,否,否,否,否,否,是,否,否,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点不合理）,是,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26CD6256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,城南供电所,110kV城东变电站,418007751415501.0,Ⅲ,420220239215700.0,10kV凤北线554,10kV,农网,B,城镇,公用,电网资产,电缆线路,YJV22,3.39,/,0.0,JKLGYJ-240,0.44,0.44,3.83,6.2,6.74,0.0,12.94,4.9,“3-1”单环网,508.0,3.0,0.0,工民混合,21.0,9490.0,14.0,3135.0,35.0,12625.0,7756.0,7721.0,31.0,31.0,0.0,3.0,1.0,0.0,0.0,0.0,32.0,0.0,16.0,2016年06月03日,110kV海门变电站,418007751829501.0,10kV凤南线531,403.71,110kV城东变电站,420220631590300.0,10kV城通线561,177.54,,,,,,,,,453.51,2022年08月31日,318.16,89.27,,,165.33,32.55,工民混合,25739512.0,26338220.0,2.2732,0.0,否,否,否,,,,,,,否,否,否,是,是,否,否,是,否,是,否,否,否,是,否,是,是,是,10.0,否,,否,否,否,,否,否,否,,否,无,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26CE6256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,和平供电所,110kV和平变电站,418007751416401.0,Ⅱ,418007751907801.0,10kV粤奥林线544,10kV,农网,B,乡村,公用,电网资产,电缆线路,YJV22,0.86,/,0.0,0,0.0,0.0,0.86,0.86,0.37,0.0,1.23,0.86,单辐射,382.0,0.0,0.0,工民混合,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2002年01月01日,,,,,,,,,,,,,,,,,0.17,2021年01月18日,0.09,0.04,,,0.0,0.0,工民混合,0.0,0.0,0.0,0.0,否,否,否,,,,,,,否,否,否,否,否,否,否,否,否,否,否,否,否,否,是,否,否,否,10.0,否,,否,否,否,,否,否,否,,是,无,是,是,否,运行,否,是,否,否,否,否,,,,,E963C1CF26CF6256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,文光供电所,110kV口美变电站,418007751417601.0,I,420480044731800.0,10kV美府线530,10kV,农网,B,城镇,公用,电网资产,电缆线路,YJV22,3.75,/,0.0,0,0.0,0.0,3.75,5.22,0.22,0.0,5.44,3.89,“3-1”单环网,508.0,3.0,0.0,工民混合,7.0,4260.0,3.0,1195.0,10.0,5455.0,1962.0,1952.0,9.0,9.0,0.0,1.0,1.0,0.0,2.0,0.0,10.0,0.0,9.0,2022年03月04日,110kV棉城变电站,420220500626500.0,10kV文光线514,0.88,,,,,,,,,,,,,232.03,2022年07月19日,139.92,45.68,,,0.0,0.0,工民混合,0.0,0.0,0.0,0.0,否,否,否,,,,,,,否,否,否,是,否,否,否,否,否,否,否,否,否,否,否,否,是,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点不合理）,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26D06256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,金灶供电所,110kV金灶变电站,418007751417101.0,ⅡB,418007751962401.0,10kV榕盛甲线519,10kV,农网,C,乡村,公用,电网资产,架空线路,YJV22-3*300,0.56,/,0.0,JKLGYJ-240,5.32,5.32,5.88,0.56,5.32,0.0,5.88,5.88,单辐射,508.0,0.0,0.0,工业,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002年01月01日,,,,,,,,,,,,,,,,,0.0,2022年01月01日,0.0,0.0,,,0.0,0.0,工业,0.0,0.0,0.0,0.0,否,否,否,,,,,,,否,否,是,否,否,否,否,否,否,否,否,否,否,否,是,否,否,否,10.0,否,,否,否,否,,否,否,否,,是,无,是,是,否,运行,否,是,否,否,否,否,,,,,E963C1CF26D16256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,文光供电所,110kV口美变电站,418007751417601.0,I,418007752022501.0,10kV西岩线524,10kV,农网,B,城镇,公用,电网资产,电缆线路,YJV22;YJV22-8.7/15-3*300,0.8,/,0.0,0,0.0,0.0,0.8,2.02,6.8,0.0,8.82,4.15,架空线路单联络,508.0,3.0,0.0,工民混合,7.0,3160.0,22.0,6340.0,29.0,9500.0,1305.0,1278.0,13.0,13.0,0.0,8.0,3.0,0.0,0.0,0.0,16.0,0.0,4.0,2002年01月01日,110kV棉城变电站,418007752089001.0,10kV过境线524,79.69,,,,,,,,,,,,,182.46,2022年07月31日,97.73,35.92,,,49.51,9.75,工民混合,7784761.1,7887185.0,1.2986,0.0,否,否,否,,,,,,,否,否,否,是,否,否,否,否,否,否,否,否,否,否,否,否,是,否,10.0,否,,否,否,否,,否,否,否,,否,三遥（布点合理）,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26D26256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,城南供电所,110kV城东变电站,418007751415501.0,Ⅲ,418007751763101.0,10kV东岩线556,10kV,农网,B,城镇,公用,电网资产,电缆线路,YJV22-8.7/15-3*240;YJV22-8.7/15-3*300;YJV22-8.7/15-3*35;YJV22-8.7/15-3*50;YJV22-8.7/15-3*95,1.04,/,0.0,0,0.0,0.0,1.04,5.49,2.28,0.06,7.83,2.55,“3-1”单环网,452.0,0.0,0.0,工民混合,11.0,6115.0,17.0,9130.0,28.0,15245.0,2221.0,2193.0,50.0,50.0,0.0,3.0,0.0,0.0,2.0,1.0,50.0,0.0,26.0,2002年01月01日,110kV城东变电站,418007751773001.0,10kV南门线532,192.48,110kV城东变电站,418007751766401.0,10kV大南线557,183.52,,,,,,,,,435.58,2022年07月28日,241.88,96.37,,,144.59,31.99,工民混合,22735159.1,23035102.0,1.3021,0.0,否,否,否,,,,,,,否,否,否,否,是,否,否,否,否,否,否,否,否,是,否,否,是,是,10.0,否,,否,否,否,,否,否,否,,否,三遥（布点合理）,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26D36256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,城南供电所,110kV海门变电站,418007751416101.0,Ⅱ,418007751829501.0,10kV凤南线531,10kV,农网,C,城镇,公用,电网资产,电缆线路,YJV22;YJV22-8.7/15-3*300,2.79,/,0.0,JKLGYJ-240,0.63,0.63,3.42,6.46,11.27,0.0,17.73,5.3,“3-1”单环网,508.0,0.0,0.0,工民混合,33.0,17010.0,33.0,10060.0,66.0,27070.0,5956.0,5898.0,23.0,23.0,0.0,7.0,0.0,0.0,0.0,0.0,23.0,0.0,14.0,2002年01月01日,110kV城东变电站,420220239215700.0,10kV凤北线554,318.16,,,,,,,,,,,,,571.58,2022年07月11日,403.71,112.52,,,210.16,41.37,工民混合,32786696.43,33479902.0,2.0705,0.0,否,是,否,,,,,,,是,否,是,是,否,否,否,否,否,否,否,否,否,是,否,是,是,是,10.0,否,,否,否,否,,否,否,否,,否,无,否,否,否,运行,否,否,否,否,否,否,,,,,E963C1CF26D46256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,海门供电所,220kV弼臣站,418480010198100.0,ⅡB,420480033962800.0,10kV弼兴甲线529,10kV,农网,C,乡村,公用,电网资产,电缆线路,YJV22,3.59,/,0.0,0,0.0,0.0,3.59,8.93,0.0,0.0,8.93,5.18,“3-1”单环网,508.0,5.0,0.0,工业,0.0,0.0,26.0,21050.0,26.0,21050.0,35.0,13.0,135.0,135.0,0.0,0.0,0.0,0.0,11.0,0.0,135.0,0.0,22.0,2021年11月05日,220kV弼臣站,420480153662100.0,10kV弼湖线536,126.56,220kV弼臣站,420480036810100.0,10kV弼园乙线534,352.97,,,,,,,,,552.0,2022年03月26日,371.25,108.66,,,0.15,0.03,工业,23844.0,24260.0,1.7148,0.0,否,否,是,,,,,,,否,否,是,否,是,是,否,是,否,否,否,否,否,是,否,否,否,否,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点不合理）,是,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26D56256E0533D14930A8E43
汕头供电局,汕头潮阳供电局,金浦供电所,110kV双凤变电站,418007751419501.0,I,418007752187101.0,10kV梅花线524,10kV,农网,C,乡村,公用,电网资产,电缆线路,YJV22;YJV22-8.7/15-3*240;YJV22-8.7/15-3*300;YJV22-8.7/15-3*50,1.06,/,0.0,0,0.0,0.0,1.06,2.66,15.5,1.14,19.3,8.3,架空线路两联络,452.0,5.0,0.0,工民混合,21.0,9340.0,29.0,11285.0,50.0,20625.0,3796.0,3750.0,13.0,13.0,0.0,17.0,7.0,0.0,0.0,0.0,20.0,0.0,22.0,2002年01月01日,220kV潮阳变电站,418007751639301.0,10kV金太线528,357.15,220kV潮阳变电站,418007751629301.0,10kV金梅线525,352.84,,,,,,,,,435.0,2022年08月22日,332.52,96.24,,,175.83,38.9,工民混合,27425064.9,28011198.0,2.0925,0.0,否,是,否,,,,,,,是,否,是,是,否,否,否,否,否,否,否,否,是,是,否,否,是,是,10.0,否,,否,否,否,,否,否,否,,是,三遥（布点不合理）,否,是,否,运行,否,否,否,否,否,否,,,,,E963C1CF26D66256E0533D14930A8E43
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
